Updated,Type,Module,Source,F/P,Data
2026-06-24 07:38:17,DOMAIN_WHOIS,sfp_whois,vulnweb.com,0,"   Domain Name: VULNWEB.COM
   Registry Domain ID: 1602006391_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.gandi.net
   Registrar URL: http://www.gandi.net
   Updated Date: 2026-06-01T05:28:12Z
   Creation Date: 2010-06-14T07:50:29Z
   Registry Expiry Date: 2027-06-14T07:50:29Z
   Registrar: Gandi SAS
   Registrar IANA ID: 81
   Registrar Abuse Contact Email: abuse@support.gandi.net
   Registrar Abuse Contact Phone: +33.170377661
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS-136.AWSDNS-17.COM
   Name Server: NS-1450.AWSDNS-53.ORG
   Name Server: NS-1588.AWSDNS-06.CO.UK
   Name Server: NS-557.AWSDNS-05.NET
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2026-06-24T07:38:01Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar'"
2026-06-24 07:38:18,AFFILIATE_IPADDR,sfp_dnsresolve,alt1.aspmx.l.google.com,0,108.177.125.27
2026-06-24 07:38:18,AFFILIATE_IPADDR,sfp_dnsresolve,alt4.aspmx.l.google.com,0,172.217.78.26
2026-06-24 07:38:17,AFFILIATE_IPADDR,sfp_dnsresolve,alt3.aspmx.l.google.com,0,173.194.43.26
2026-06-24 07:38:17,AFFILIATE_IPADDR,sfp_dnsresolve,aspmx.l.google.com,0,192.178.211.26
2026-06-24 07:38:20,AFFILIATE_IPADDR,sfp_dnsresolve,alt2.aspmx.l.google.com,0,192.178.230.26
2026-06-24 07:38:20,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,yudlsqd-in-f26.1e100.net,0,1e100.net
2026-06-24 07:38:19,AFFILIATE_IPADDR,sfp_dnsresolve,ns-136.awsdns-17.com,0,205.251.192.136
2026-06-24 07:38:23,AFFILIATE_IPADDR,sfp_dnsresolve,ns-27.awsdns-03.com,0,205.251.192.27
2026-06-24 07:38:19,AFFILIATE_IPADDR,sfp_dnsresolve,ns-557.awsdns-05.net,0,205.251.194.45
2026-06-24 07:38:21,AFFILIATE_IPADDR,sfp_dnsresolve,ns-967.awsdns-56.net,0,205.251.195.199
2026-06-24 07:38:20,AFFILIATE_IPADDR,sfp_dnsresolve,ns-1450.awsdns-53.org,0,205.251.197.170
2026-06-24 07:38:22,AFFILIATE_IPADDR,sfp_dnsresolve,ns-1321.awsdns-37.org,0,205.251.197.41
2026-06-24 07:38:21,AFFILIATE_IPADDR,sfp_dnsresolve,ns-1670.awsdns-16.co.uk,0,205.251.198.134
2026-06-24 07:38:17,AFFILIATE_IPADDR,sfp_dnsresolve,ns-1588.awsdns-06.co.uk,0,205.251.198.52
2026-06-24 07:38:17,AFFILIATE_IPV6_ADDRESS,sfp_dnsresolve,aspmx.l.google.com,0,2404:6800:4000:1025::1a
2026-06-24 07:38:18,AFFILIATE_IPV6_ADDRESS,sfp_dnsresolve,alt1.aspmx.l.google.com,0,2404:6800:4008:c01::1b
2026-06-24 07:38:20,AFFILIATE_IPV6_ADDRESS,sfp_dnsresolve,alt2.aspmx.l.google.com,0,2404:6800:400b:c01b::1a
2026-06-24 07:38:23,AFFILIATE_IPV6_ADDRESS,sfp_dnsresolve,ns-27.awsdns-03.com,0,2600:9000:5300:1b00::1
2026-06-24 07:38:19,AFFILIATE_IPV6_ADDRESS,sfp_dnsresolve,ns-136.awsdns-17.com,0,2600:9000:5300:8800::1
2026-06-24 07:38:19,AFFILIATE_IPV6_ADDRESS,sfp_dnsresolve,ns-557.awsdns-05.net,0,2600:9000:5302:2d00::1
2026-06-24 07:38:21,AFFILIATE_IPV6_ADDRESS,sfp_dnsresolve,ns-967.awsdns-56.net,0,2600:9000:5303:c700::1
2026-06-24 07:38:22,AFFILIATE_IPV6_ADDRESS,sfp_dnsresolve,ns-1321.awsdns-37.org,0,2600:9000:5305:2900::1
2026-06-24 07:38:20,AFFILIATE_IPV6_ADDRESS,sfp_dnsresolve,ns-1450.awsdns-53.org,0,2600:9000:5305:aa00::1
2026-06-24 07:38:17,AFFILIATE_IPV6_ADDRESS,sfp_dnsresolve,ns-1588.awsdns-06.co.uk,0,2600:9000:5306:3400::1
2026-06-24 07:38:21,AFFILIATE_IPV6_ADDRESS,sfp_dnsresolve,ns-1670.awsdns-16.co.uk,0,2600:9000:5306:8600::1
2026-06-24 07:38:17,AFFILIATE_IPV6_ADDRESS,sfp_dnsresolve,alt3.aspmx.l.google.com,0,2607:f8b0:400e:c1e::1b
2026-06-24 07:38:18,AFFILIATE_IPV6_ADDRESS,sfp_dnsresolve,alt4.aspmx.l.google.com,0,2607:f8b0:4023:1c05::1b
2026-06-24 07:38:15,IP_ADDRESS,sfp_dnsresolve,testphp.vulnweb.com,0,44.228.249.3
2026-06-24 07:38:23,AFFILIATE_IPADDR,sfp_dnsresolve,amazon-smtp.amazon.com,0,44.234.196.131
2026-06-24 07:38:22,AFFILIATE_IPADDR,sfp_dnsresolve,amazon.com,0,98.82.161.185
2026-06-24 07:38:22,AFFILIATE_IPADDR,sfp_dnsresolve,amazon.com,0,98.87.170.71
2026-06-24 07:38:22,AFFILIATE_IPADDR,sfp_dnsresolve,amazon.com,0,98.87.170.74
2026-06-24 07:38:17,DOMAIN_REGISTRAR,sfp_whois,vulnweb.com,0,GANDI SAS
2026-06-24 07:38:18,DOMAIN_REGISTRAR,sfp_whois,amazonaws.com,0,"MarkMonitor, Inc."
2026-06-24 07:38:29,AFFILIATE_DOMAIN_WHOIS,sfp_whois,awsdns-37.org,0,"This domain is protected by the Registry Lock service. If you are the registrant and wish to take action on this lock, please contact your registrar.

Domain Name: awsdns-37.org
Registry Domain ID: REDACTED
Registrar WHOIS Server: whois.markmonitor.com
Registrar URL: http://www.markmonitor.com
Updated Date: 2026-05-06T18:09:01Z
Creation Date: 2010-10-21T21:03:28Z
Registry Expiry Date: 2026-10-21T21:03:28Z
Registrar: MarkMonitor Inc.
Registrar IANA ID: 292
Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
Registrar Abuse Contact Phone: +1.2083895740
Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
Domain Status: "
2026-06-24 07:38:25,AFFILIATE_DOMAIN_WHOIS,sfp_whois,awsdns-53.org,0,"This domain is protected by the Registry Lock service. If you are the registrant and wish to take action on this lock, please contact your registrar.

Domain Name: awsdns-53.org
Registry Domain ID: REDACTED
Registrar WHOIS Server: whois.markmonitor.com
Registrar URL: http://www.markmonitor.com
Updated Date: 2026-05-07T16:32:40Z
Creation Date: 2010-10-21T21:02:49Z
Registry Expiry Date: 2026-10-21T21:02:49Z
Registrar: MarkMonitor Inc.
Registrar IANA ID: 292
Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
Registrar Abuse Contact Phone: +1.2083895740
Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
Domain Status: "
2026-06-24 07:38:17,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: VULNWEB.COM
   Registry Domain ID: 1602006391_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.gandi.net
   Registrar URL: http://www.gandi.net
   Updated Date: 2026-06-01T05:28:12Z
   Creation Date: 2010-06-14T07:50:29Z
   Registry Expiry Date: 2027-06-14T07:50:29Z
   Registrar: Gandi SAS
   Registrar IANA ID: 81
   Registrar Abuse Contact Email: abuse@support.gandi.net
   Registrar Abuse Contact Phone: +33.170377661
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS-136.AWSDNS-17.COM
   Name Server: NS-1450.AWSDNS-53.ORG
   Name Server: NS-1588.AWSDNS-06.CO.UK
   Name Server: NS-557.AWSDNS-05.NET
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2026-06-24T07:38:01Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar'",0,abuse@support.gandi.net
2026-06-24 07:38:29,AFFILIATE_EMAILADDR,sfp_email,"This domain is protected by the Registry Lock service. If you are the registrant and wish to take action on this lock, please contact your registrar.

Domain Name: awsdns-37.org
Registry Domain ID: REDACTED
Registrar WHOIS Server: whois.markmonitor.com
Registrar URL: http://www.markmonitor.com
Updated Date: 2026-05-06T18:09:01Z
Creation Date: 2010-10-21T21:03:28Z
Registry Expiry Date: 2026-10-21T21:03:28Z
Registrar: MarkMonitor Inc.
Registrar IANA ID: 292
Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
Registrar Abuse Contact Phone: +1.2083895740
Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
Domain Status: ",0,abusecomplaints@markmonitor.com
2026-06-24 07:38:22,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: AWSDNS-17.COM
   Registry Domain ID: 1621572912_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2026-04-21T17:50:18Z
   Creation Date: 2010-10-21T21:02:35Z
   Registry Expiry Date: 2026-10-21T21:02:35Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server:",0,abusecomplaints@markmonitor.com
2026-06-24 07:38:26,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: 1E100.NET
   Registry Domain ID: 1570253561_DOMAIN_NET-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2025-08-24T10:14:44Z
   Creation Date: 2009-09-25T05:40:03Z
   Registry Expiry Date: 2026-09-25T05:40:03Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server: NS1",0,abusecomplaints@markmonitor.com
2026-06-24 07:38:28,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: AWSDNS-56.NET
   Registry Domain ID: 1621573084_DOMAIN_NET-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2026-04-30T17:50:10Z
   Creation Date: 2010-10-21T21:02:57Z
   Registry Expiry Date: 2026-10-21T21:02:57Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server:",0,abusecomplaints@markmonitor.com
2026-06-24 07:38:24,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: AWSDNS-05.NET
   Registry Domain ID: 1621572975_DOMAIN_NET-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2026-04-27T17:50:05Z
   Creation Date: 2010-10-21T21:02:42Z
   Registry Expiry Date: 2026-10-21T21:02:42Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server:",0,abusecomplaints@markmonitor.com
2026-06-24 07:38:25,AFFILIATE_EMAILADDR,sfp_email,"This domain is protected by the Registry Lock service. If you are the registrant and wish to take action on this lock, please contact your registrar.

Domain Name: awsdns-53.org
Registry Domain ID: REDACTED
Registrar WHOIS Server: whois.markmonitor.com
Registrar URL: http://www.markmonitor.com
Updated Date: 2026-05-07T16:32:40Z
Creation Date: 2010-10-21T21:02:49Z
Registry Expiry Date: 2026-10-21T21:02:49Z
Registrar: MarkMonitor Inc.
Registrar IANA ID: 292
Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
Registrar Abuse Contact Phone: +1.2083895740
Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
Domain Status: ",0,abusecomplaints@markmonitor.com
2026-06-24 07:38:32,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: AWSDNS-03.COM
   Registry Domain ID: 1621572989_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2026-04-20T17:50:11Z
   Creation Date: 2010-10-21T21:02:44Z
   Registry Expiry Date: 2026-10-21T21:02:44Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server:",0,abusecomplaints@markmonitor.com
2026-06-24 07:38:21,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: GOOGLE.COM
   Registry Domain ID: 2138514_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2019-09-09T15:39:04Z
   Creation Date: 1997-09-15T04:00:00Z
   Registry Expiry Date: 2028-09-14T04:00:00Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server: NS1.G",0,abusecomplaints@markmonitor.com
